传奇名称,底材名称,传奇来源,判定依据,Wiki匹配,Wiki查询URL,校验日期
Wreath of Phrecia,Iron Circlet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Wreath_of_Phrecia,2026-09-03
Uzaza's Meadow,Sapphire Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Uzaza's_Meadow,2026-09-03
Xoph's Inception,Citadel Bow,其它掉落,"Can be obtained from the Genesis Tree using an Ancient Wombgift, Grasping Coffers in Hive Fortresses or Hive Colony, or as a random drop from It That Was Esh and It That Was Tul.",传奇名+底材精确匹配,https://www.poewiki.net/wiki/Xoph's_Inception,2026-09-03
Bloodplay,Stiletto,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Bloodplay,2026-09-03
The Effigon,Gold Amulet,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Effigon,2026-09-03
The Goddess Bound,Whalebone Rapier,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Goddess_Bound,2026-09-03
Shackles of the Wretched,Chain Gloves,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Shackles_of_the_Wretched,2026-09-03
Chains of Emancipation,Chain Belt,BOSS掉落,"Chains of Emancipation drops from Friedrich Tarollo, Slave Merchant, the boss of 16x16px|link=|alt=Contract: The Slaver King Contract: The Slaver King Vigilante Contract Client: Whakano Heist Target: Defeat Friedrich Tarollo Area Level: 80 Requires Brute Force (Level 3 ) ""There can be no freedom while hate still reigns."" Give this Contract to Adiyah in the Rogue Harbour to embark on the Heist. 78x78px|link=|alt=|class=item-icon .",传奇名+底材精确匹配,https://www.poewiki.net/wiki/Chains_of_Emancipation,2026-09-03
Circle of Guilt,Iron Ring,BOSS掉落,This item can only drop from a Synthesis boss,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Circle_of_Guilt_(Fractured),2026-09-03
Carnage Heart,Onyx Amulet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Carnage_Heart,2026-09-03
Prismweave,Rustic Sash,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Prismweave,2026-09-03
Pillar of the Caged God,Iron Staff,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Pillar_of_the_Caged_God,2026-09-03
Realm Ender,Iron Staff,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Realm_Ender,2026-09-03
Realmshaper,Iron Staff,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Realmshaper,2026-09-03
Dying Breath,Iron Staff,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Dying_Breath,2026-09-03
Limbsplit,Woodsplitter,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Limbsplit,2026-09-03
Quill Rain,Short Bow,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Quill_Rain,2026-09-03
Replica Quill Rain,Short Bow,其它掉落,Replicas can be obtained from Curio Displays in the final reward rooms of any Grand Heist.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Replica_Quill_Rain,2026-09-03
Hand of Wisdom and Action,Imperial Claw,其它掉落,"Can be obtained from the Genesis Tree using an Ancient Wombgift, Grasping Coffers in Hive Fortresses or Hive Colony, or as a random drop from It That Was Esh and It That Was Tul.",传奇名+底材精确匹配,https://www.poewiki.net/wiki/Hand_of_Wisdom_and_Action,2026-09-03
The Red Trail,Titan Greaves,其它掉落,"Can be obtained from the Genesis Tree using an Ancient Wombgift, Grasping Coffers in Hive Fortresses or Hive Colony, or as a random drop from It That Was Esh and It That Was Tul.",传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Red_Trail,2026-09-03
Ahkeli's Mountain,Ruby Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Ahkeli's_Mountain,2026-09-03
Mokou's Embrace,Ruby Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Mokou's_Embrace,2026-09-03
Shiversting,Bastard Sword,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Shiversting,2026-09-03
Wildslash,Awl,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Wildslash,2026-09-03
Doedre's Malevolence,Velvet Gloves,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Doedre's_Malevolence,2026-09-03
Honourhome,Soldier Helmet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Honourhome,2026-09-03
Doedre's Tenure,Velvet Gloves,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Doedre's_Tenure,2026-09-03
Replica Blood Thorn,Gnarled Branch,其它掉落,Replicas can be obtained from Curio Displays in the final reward rooms of any Grand Heist.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Replica_Blood_Thorn,2026-09-03
Replica Fencoil,Gnarled Branch,其它掉落,Replicas can be obtained from Curio Displays in the final reward rooms of any Grand Heist.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Replica_Fencoil,2026-09-03
Replica Last Resort,Nailed Fist,其它掉落,Replicas can be obtained from Curio Displays in the final reward rooms of any Grand Heist.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Replica_Last_Resort,2026-09-03
Sadima's Touch,Wool Gloves,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Sadima's_Touch,2026-09-03
Goldrim,Leather Cap,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Goldrim,2026-09-03
Bated Breath,Chain Belt,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Bated_Breath,2026-09-03
Praxis,Paua Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Praxis,2026-09-03
Axiom Perpetuum,Bronze Sceptre,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Axiom_Perpetuum,2026-09-03
Gorebreaker,Spiked Club,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Gorebreaker,2026-09-03
The Princess,Sabre,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Princess,2026-09-03
Coward's Chains,Chain Belt,其它掉落,"Coward's Chains can only be obtained from a chest inside Hybridisation Chamber, a tier 3 incursion room.",传奇名+底材精确匹配,https://www.poewiki.net/wiki/Coward's_Chains,2026-09-03
Storm Cloud,Long Bow,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Storm_Cloud,2026-09-03
Wildwrap,Strapped Leather,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Wildwrap,2026-09-03
Hrimburn,Goathide Gloves,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Hrimburn,2026-09-03
Greedtrap,Velvet Slippers,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Greedtrap,2026-09-03
Hrimsorrow,Goathide Gloves,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Hrimsorrow,2026-09-03
Wondertrap,Velvet Slippers,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Wondertrap,2026-09-03
Bramblejack,Plate Vest,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Bramblejack,2026-09-03
Saemus' Gift,Feathered Arrow Quiver,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Saemus'_Gift,2026-09-03
Asphyxia's Wrath,Feathered Arrow Quiver,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Asphyxia's_Wrath,2026-09-03
Daresso's Salute,Citrine Amulet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Daresso's_Salute,2026-09-03
Perandus Blazon,Cloth Belt,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Perandus_Blazon,2026-09-03
Shaper's Seed,Agate Amulet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Shaper's_Seed,2026-09-03
Victario's Acuity,Turquoise Amulet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Victario's_Acuity,2026-09-03
Extractor Mentis,Agate Amulet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Extractor_Mentis,2026-09-03
Putembo's Valley,Topaz Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Putembo's_Valley,2026-09-03
Asenath's Chant,Iron Circlet,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Asenath's_Chant,2026-09-03
Crest of Perandus,Pine Buckler,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Crest_of_Perandus,2026-09-03
The Oak,Plank Kite Shield,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Oak,2026-09-03
Springleaf,Plank Kite Shield,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Springleaf,2026-09-03
Karui Charge,Jade Amulet,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Karui_Charge,2026-09-03
Faminebind,Rustic Sash,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Faminebind,2026-09-03
Tulfall,Opal Wand,其它掉落,"Can be obtained from the Genesis Tree using an Ancient Wombgift, Grasping Coffers in Hive Fortresses or Hive Colony, or as a random drop from It That Was Esh and It That Was Tul.",传奇名+底材精确匹配,https://www.poewiki.net/wiki/Tulfall,2026-09-03
Doryani's Invitation,Heavy Belt,BOSS掉落,Only drops from regular Atziri in the Apex of Sacrifice or Incursion Atziri in the Throne of Atziri (in the Temple of Atzoatl),传奇名+底材精确匹配,https://www.poewiki.net/wiki/Doryani's_Invitation_(Cold_Damage),2026-09-03
Night's Hold,Black Maw Talisman,其它掉落,"Can drop from Spirit Beasts, or randomly obtained through the Beastcrafting recipe requiring The Black Mórrigan that creates a new Talisman.",传奇名+底材精确匹配,https://www.poewiki.net/wiki/Night's_Hold,2026-09-03
Bear's Girdle,Leather Belt,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Bear's_Girdle,2026-09-03
The Gryphon,Jade Hatchet,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Gryphon,2026-09-03
The Screaming Eagle,Jade Hatchet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Screaming_Eagle,2026-09-03
Abberath's Horn,Goat's Horn,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Abberath's_Horn,2026-09-03
Goredrill,Skinning Knife,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Goredrill,2026-09-03
Ondar's Clasp,Wrapped Mitts,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Ondar's_Clasp,2026-09-03
Wheel of the Stormsail,Rotted Round Shield,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Wheel_of_the_Stormsail,2026-09-03
Skin of the Loyal,Simple Robe,其它掉落,"Can be obtained from the Genesis Tree using an Ancient Wombgift, Grasping Coffers in Hive Fortresses or Hive Colony, or as a random drop from It That Was Esh and It That Was Tul.",传奇名+底材精确匹配,https://www.poewiki.net/wiki/Skin_of_the_Loyal,2026-09-03
Fencoil,Gnarled Branch,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Fencoil,2026-09-03
The Blood Thorn,Gnarled Branch,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Blood_Thorn,2026-09-03
Kaom's Way,Coral Ring,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Kaom's_Way,2026-09-03
The Untouched Soul,Gold Amulet,BOSS掉落,Drops from The King in the Mists in the Crux of Nothingness.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Untouched_Soul,2026-09-03
The Ignomon,Gold Amulet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Ignomon,2026-09-03
Last Resort,Nailed Fist,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Last_Resort,2026-09-03
Martyr's Crown,Vine Circlet,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Martyr's_Crown,2026-09-03
Crown of Thorns,Vine Circlet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Crown_of_Thorns,2026-09-03
Wanderlust,Wool Shoes,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Wanderlust,2026-09-03
Ngamahu Tiki,Coral Amulet,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Ngamahu_Tiki,2026-09-03
Hyrri's Demise,Sharktooth Arrow Quiver,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Hyrri's_Demise,2026-09-03
Hyrri's Bite,Sharktooth Arrow Quiver,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Hyrri's_Bite,2026-09-03
Chain of Endurance,Chain Belt,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Chain_of_Endurance,2026-09-03
Xoph's Nurture,Citadel Bow,其它掉落,"Can be obtained from the Genesis Tree using an Ancient Wombgift, Grasping Coffers in Hive Fortresses or Hive Colony, or as a random drop from It That Was Esh and It That Was Tul.",传奇名+底材精确匹配,https://www.poewiki.net/wiki/Xoph's_Nurture,2026-09-03
Oni-Goroshi,Charan's Sword,其它掉落,"Oni-Goroshi can only be obtained as a guaranteed drop from Uber Hillock, or by turning in a set of 27 16x16px|link=|alt=Rebirth link=|alt= Rebirth File:Rebirth card art.png 27 16x16px|link=|alt=Charan's Sword 78x78px|link=|alt=|class=item-icon He shattered Her smile Scattered the fragments like ash All she did was laugh 78x78px|link=|alt=|class=item-icon divination cards.",传奇名+底材精确匹配,https://www.poewiki.net/wiki/Oni-Goroshi,2026-09-03
Voidheart,Iron Ring,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Voidheart,2026-09-03
Doedre's Damning,Paua Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Doedre's_Damning,2026-09-03
Dreadbeak,Rusted Sword,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Dreadbeak,2026-09-03
Silverbough,Crude Bow,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Silverbough,2026-09-03
Silverbranch,Crude Bow,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Silverbranch,2026-09-03
Lifesprig,Driftwood Wand,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Lifesprig,2026-09-03
